state,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),22:35,06h 30m,05:05,4.7,1098,16
Andhra Pradesh,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:25,06h 50m,06:15,4.7,479,30
Andhra Pradesh,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5151,STAR LINER(NON-AC SLEEPER 2+1),18:00,09h 15m,03:15,3.9,677,1
Andhra Pradesh,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5870,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,09h 30m,04:00,3.6,522,34
Andhra Pradesh,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5070,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:45,08h 30m,03:15,3.8,524,3
Andhra Pradesh,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3235,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",08:25,04h 15m,12:40,3.8,239,35
Andhra Pradesh,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2663,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:40,03h 00m,11:40,3.9,281,34
Andhra Pradesh,Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2578,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:45,04h 15m,13:00,3.8,281,34
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 45775,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:00,07h 35m,17:35,3.7,555,21
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 5380,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,10h 06m,05:06,4.2,624,33
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 5866,,19:45,10h 01m,05:46,4.3,602,33
Andhra Pradesh,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 9036,Express(Non AC Seater),08:30,06h 20m,14:50,3.9,294,17
Andhra Pradesh,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 3765,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:00,06h 45m,15:45,2.6,398,23
Andhra Pradesh,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 9058,,09:15,06h 05m,15:20,3.3,294,N/A
Andhra Pradesh,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC - 5753,Express(Non AC Seater),08:45,03h 25m,12:10,4.1,186,45
Andhra Pradesh,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC - 9602,Express(Non AC Seater),09:30,04h 55m,14:25,3.6,186,43
Andhra Pradesh,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC - 5671,Express(Non AC Seater),10:30,03h 25m,13:55,4.0,186,40
Andhra Pradesh,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 6074,INDRA(A.C. Seater),09:00,06h 30m,15:30,3.7,526,18
Andhra Pradesh,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 6066,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:00,07h 00m,17:00,3.9,439,18
Andhra Pradesh,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 9267,INDRA(A.C. Seater),10:30,06h 30m,17:00,3.5,526,34
Andhra Pradesh,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,KKaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,07h 10m,04:10,3.7,1000,13
Andhra Pradesh,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Pspk Bus,Non A/C Seater / Sleeper (2+1),21:30,06h 40m,04:10,4.4,670,19
Andhra Pradesh,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,06h 45m,04:15,4.3,801,20
Andhra Pradesh,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,AdJSR Bus Tours & Travels,Non A/C Seater / Sleeper (2+1),22:30,06h 00m,04:30,3.8,590,5
Andhra Pradesh,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,APSRTC - 45141,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:35,06h 05m,14:40,3.7,464,20
Andhra Pradesh,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,APSRTC - 4482,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,04h 55m,02:55,4.2,427,12
Andhra Pradesh,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,APSRTC - 4537,,22:05,05h 05m,03:10,4.7,427,29
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vinayaka Travels,NON A/C Sleeper (2+1),22:30,06h 15m,04:45,4.2,699,24
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vinayaka Travels,A/C Sleeper (2+1),22:30,06h 30m,05:00,4.8,850,19
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,S R Travels,Non A/C Seater / Sleeper (2+1),22:40,06h 35m,05:15,3.0,540,32
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,AdS R Travels,Non A/C Seater / Sleeper (2+1),22:40,06h 20m,05:00,3.9,550,31
Andhra Pradesh,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 2652,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:30,03h 40m,12:10,3.0,281,27
Andhra Pradesh,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 37870,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:45,04h 10m,12:55,3.7,250,21
Andhra Pradesh,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,APSRTC - 3323,,09:00,04h 30m,13:30,3.7,250,28
Andhra Pradesh,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,APSRTC - 9036,Express(Non AC Seater),08:30,04h 25m,12:55,4.0,186,13
Andhra Pradesh,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,APSRTC - 9058,Express(Non AC Seater),09:15,04h 25m,13:40,4.3,186,47
Andhra Pradesh,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,APSRTC - 9130,Express(Non AC Seater),10:15,04h 25m,14:40,3.1,186,28
Andhra Pradesh,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 6337,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:30,04h 30m,13:00,4.6,340,22
Andhra Pradesh,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 6963,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:00,05h 30m,14:30,4.2,340,24
Andhra Pradesh,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 6987,,09:30,05h 30m,15:00,4.1,340,N/A
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5466,SAPTAGIRI EXPRESS,08:30,06h 00m,14:30,3.8,284,46
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9045,Express(Non AC Seater),09:00,05h 25m,14:25,2.5,280,44
Andhra Pradesh,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5500,SAPTAGIRI EXPRESS,09:30,06h 00m,15:30,4.8,284,45
Andhra Pradesh,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,APSRTC - 4586,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:00,06h 09m,15:09,4.0,467,20
Andhra Pradesh,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,APSRTC - 45860,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:30,06h 09m,16:39,3.8,467,34
Andhra Pradesh,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,APSRTC - 5984,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,05h 30m,02:45,3.4,435,33
Andhra Pradesh,Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,APSRTC - 6006,INDRA(A.C. Seater),15:00,03h 15m,18:15,3.4,279,38
Andhra Pradesh,Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,APSRTC - 5675,Express(Non AC Seater),16:00,02h 20m,18:20,3.9,143,47
Andhra Pradesh,Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,APSRTC - 5759,Express(Non AC Seater),17:45,02h 25m,20:10,3.2,143,32
Andhra Pradesh,Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,BABA TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,06h 01m,06:00,3.7,3999,35
Andhra Pradesh,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6676,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:30,04h 40m,13:10,4.1,340,37
Andhra Pradesh,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52857,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",09:00,04h 05m,13:05,3.3,307,31
Andhra Pradesh,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6701,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:20,04h 45m,14:05,4.1,340,36
Andhra Pradesh,Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,APSRTC - 5678,Express(Non AC Seater),08:30,03h 00m,11:30,4.6,157,1
Andhra Pradesh,Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,APSRTC - 5724,Express(Non AC Seater),09:30,03h 30m,13:00,3.6,157,1
Andhra Pradesh,Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,APSRTC - 47136,Express(Non AC Seater),10:30,03h 30m,14:00,3.2,157,4
Andhra Pradesh,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 4587,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:15,08h 15m,17:30,3.6,435,11
Andhra Pradesh,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5985,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,08h 15m,03:15,2.9,435,25
Andhra Pradesh,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5968,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,07h 45m,03:30,4.1,435,13
Andhra Pradesh,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,NueGo,Electric A/C Seater (2+2),22:50,08h 22m,07:12,4.1,525,27
Andhra Pradesh,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4266,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:00,07h 10m,16:10,4.0,483,22
Andhra Pradesh,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4244,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,06h 50m,20:50,3.5,451,32
Andhra Pradesh,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4246,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:00,08h 03m,00:03,4.4,483,24
Andhra Pradesh,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 36004,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:30,03h 34m,12:04,4.5,302,34
Andhra Pradesh,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 4404,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:15,03h 34m,12:49,3.2,302,34
Andhra Pradesh,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 36408,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:00,03h 34m,13:34,3.7,302,31
Andhra Pradesh,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,NueGo,Electric A/C Seater (2+2),22:35,08h 00m,06:35,4.5,618,16
Andhra Pradesh,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,IntrCity SmartBus,AC Sleeper (2+1),23:10,07h 40m,06:50,4.5,1329,19
Andhra Pradesh,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,NueGo,Electric A/C Seater (2+2),11:30,08h 00m,19:30,4.5,558,7
Andhra Pradesh,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 52521,Express(Non AC Seater),09:00,05h 00m,14:00,3.2,205,37
Andhra Pradesh,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 6150,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:00,04h 40m,14:40,3.2,301,9
Andhra Pradesh,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 52522,Express(Non AC Seater),10:15,05h 15m,15:30,2.2,205,45
Andhra Pradesh,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 6159,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:30,05h 00m,13:30,3.3,301,31
Andhra Pradesh,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 6838,Express(Non AC Seater),09:00,03h 40m,12:40,2.6,188,40
Andhra Pradesh,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 6850,Express(Non AC Seater),10:00,04h 30m,14:30,2.9,205,45
Andhra Pradesh,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,NueGo,Electric A/C Seater (2+2),07:45,04h 30m,12:15,4.9,212,18
Andhra Pradesh,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Northern Travels,Bharat Benz A/C Seater /Sleeper (2+1),11:00,05h 00m,16:00,4.2,490,11
Andhra Pradesh,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 36018,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:00,04h 15m,13:15,3.5,302,14
Andhra Pradesh,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 36405,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:00,04h 15m,14:15,3.6,302,31
Andhra Pradesh,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 4403,,12:15,04h 35m,16:50,3.2,313,32
Andhra Pradesh,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 2737,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:30,03h 50m,12:20,4.2,312,30
Andhra Pradesh,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 3075,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",09:00,04h 30m,13:30,3.7,298,35
Andhra Pradesh,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 23815,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:15,04h 20m,13:35,3.7,312,32
Andhra Pradesh,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,APSRTC - 6074,INDRA(A.C. Seater),09:00,05h 30m,14:30,3.4,422,18
Andhra Pradesh,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,APSRTC - 6066,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:00,05h 45m,15:45,3.8,353,17
Andhra Pradesh,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,APSRTC - 9267,INDRA(A.C. Seater),10:30,05h 30m,16:00,3.1,422,34
Andhra Pradesh,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,APSRTC - 2865,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,10h 00m,04:30,4.1,718,31
Andhra Pradesh,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,APSRTC - 4943,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,10h 00m,05:00,3.2,718,20
Andhra Pradesh,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,APSRTC - 2785,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,07h 45m,03:15,3.8,728,33
Andhra Pradesh,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,APSRTC - 5808,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,08h 45m,03:15,4.0,483,33
Andhra Pradesh,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,APSRTC - 5960,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:10,09h 20m,04:30,4.0,451,33
Andhra Pradesh,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,APSRTC - 5827,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,07h 05m,02:20,3.0,503,33
Andhra Pradesh,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 6016,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:15,05h 15m,14:30,2.7,353,34
Andhra Pradesh,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 50078,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:15,05h 35m,15:50,3.6,353,34
Andhra Pradesh,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 50061,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:15,05h 15m,16:30,3.7,353,28
Andhra Pradesh,Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,TGSRTC - 1741,Super Luxury (Non AC Seater 2+2 Push Back),09:40,05h 00m,14:40,1.0,380,31
Andhra Pradesh,Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,TGSRTC - 1925,Super Luxury (Non AC Seater 2+2 Push Back),10:00,05h 30m,15:30,3.8,474,32
Andhra Pradesh,Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,TGSRTC - 1751,Super Luxury (Non AC Seater 2+2 Push Back),11:25,04h 55m,16:20,2.2,380,30
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),22:20,08h 51m,07:11,4.5,560,28
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,NueGo,A/C Sleeper (2+1),23:30,07h 45m,07:15,4.4,893,23
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,NueGo,A/C Sleeper (2+1),21:24,07h 21m,04:45,4.2,882,22
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),22:09,08h 21m,06:30,4.5,779,26
Andhra Pradesh,Hyderabad to Chilakaluripet,https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,TGSRTC - 7769,Super Luxury (Non AC Seater 2+2 Push Back),21:50,08h 20m,06:10,1.7,542,26
Andhra Pradesh,Hyderabad to Chilakaluripet,https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:30,07h 00m,04:30,4.2,1390,9
Andhra Pradesh,Hyderabad to Chilakaluripet,https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Pragathi Travels,NON A/C Push Back (2+2),22:00,07h 00m,05:00,3.9,699,20
Andhra Pradesh,Hyderabad to Chilakaluripet,https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,AdJSR Bus Tours & Travels,Non A/C Seater / Sleeper (2+1),22:30,06h 40m,05:10,4.1,590,5
Andhra Pradesh,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,NueGo,Electric A/C Seater (2+2),09:30,03h 35m,13:05,4.6,237,13
Andhra Pradesh,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,NueGo,Electric A/C Seater (2+2),10:30,03h 35m,14:05,4.4,237,32
Andhra Pradesh,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,NueGo,Electric A/C Seater (2+2),16:30,03h 40m,20:10,4.3,261,22
Andhra Pradesh,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,NueGo,Electric A/C Seater (2+2),23:30,03h 40m,03:10,4.5,332,21
Andhra Pradesh,Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,APSRTC - 5870,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,08h 30m,03:00,4.0,462,34
Andhra Pradesh,Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,APSRTC - 5859,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,08h 00m,03:00,4.0,462,34
Andhra Pradesh,Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,APSRTC - 5994,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,09h 00m,04:30,3.2,462,33
Andhra Pradesh,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:15,08h 40m,07:55,4.5,769,35
Andhra Pradesh,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 4277,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:30,09h 00m,17:30,3.8,574,30
Andhra Pradesh,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 4059,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:10,08h 05m,17:15,1.9,533,25
Andhra Pradesh,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3841,,09:20,08h 35m,17:55,3.2,598,33
Andhra Pradesh,Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Kaveri Travels,A/C Sleeper (2+1),23:15,06h 00m,05:15,4.4,980,25
Andhra Pradesh,Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,SVR Bus,Non A/C Seater / Sleeper (2+1),22:15,06h 30m,04:45,4.1,449,31
Andhra Pradesh,Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:30,05h 45m,05:15,4.4,900,24
Andhra Pradesh,Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,VSN Travels,A/C Seater / Sleeper (2+1),21:56,07h 04m,05:00,4.1,499,19
Andhra Pradesh,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,4.5,1000,8
Andhra Pradesh,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,BRS Travels,Non A/C Seater / Sleeper (2+1),22:30,06h 30m,05:00,4.2,800,27
Andhra Pradesh,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,PRL BUS,A/C Sleeper (2+1),21:35,06h 25m,04:00,4.3,1299,25
Andhra Pradesh,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,NueGo,Electric A/C Seater/Sleeper (2+1),08:00,04h 59m,12:59,3.8,413,12
Andhra Pradesh,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,NueGo,A/C Sleeper (2+1),10:30,04h 51m,15:21,3.7,462,22
Andhra Pradesh,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),13:30,04h 30m,18:00,4.3,504,41
